건경, 169, 96, 33.61226847799447, 과체중
민욱, 192, 50, 13.563368055555555, 저체중
섭철, 160, 74, 28.90625, 과체중
철건, 156, 55, 22.60026298487837, 정상 체중
섭채, 155, 88, 36.62851196670135, 과체중
상영, 167, 72, 25.816630212628635, 과체중
영철, 195, 61, 16.042077580539118, 저체중
건은, 198, 96, 24.487297214569942, 정상 체중
섭욱, 186, 91, 26.30361891548156, 과체중
욱은, 170, 52, 17.99307958477509, 저체중
진철, 194, 69, 18.33351046870018, 저체중
철수, 183, 60, 17.916330735465376, 저체중
채예, 186, 89, 25.72551740085559, 과체중
은수, 180, 66, 20.37037037037037, 정상 체중
영욱, 192, 52, 14.105902777777777, 저체중
민섭, 194, 63, 16.73929216707408, 저체중
진욱, 152, 42, 18.178670360110804, 저체중
경상, 181, 56, 17.093495314550836, 저체중
욱영, 171, 56, 19.151191819705208, 정상 체중
섭채, 194, 89, 23.647571474120525, 정상 체중
경영, 190, 73, 20.221606648199447, 정상 체중
영섭, 180, 90, 27.77777777777778, 과체중
은민, 195, 94, 24.720578566732414, 정상 체중
경영, 160, 84, 32.8125, 과체중
예경, 179, 92, 28.71321119815237, 과체중
건민, 195, 41, 10.782380013149243, 저체중
채철, 192, 85, 23.057725694444446, 정상 체중
수진, 185, 75, 21.91380569758948, 정상 체중
섭상, 154, 79, 33.310844999156686, 과체중
채철, 160, 51, 19.921875, 정상 체중
수은, 185, 92, 26.880934989043098, 과체중
예섭, 180, 76, 23.45679012345679, 정상 체중
철진, 153, 64, 27.33991199965825, 과체중
민민, 158, 91, 36.452491587886556, 과체중
은진, 197, 76, 19.58308639748512, 정상 체중
상진, 168, 79, 27.990362811791385, 과체중
건경, 196, 62, 16.139108704706373, 저체중
영수, 171, 95, 32.48862897985705, 과체중
민경, 158, 89, 35.651337926614325, 과체중
욱예, 190, 60, 16.620498614958446, 저체중
민영, 162, 94, 35.817710714830056, 과체중
채은, 155, 77, 32.049947970863684, 과체중
채건, 156, 93, 38.21499013806706, 과체중
민채, 197, 45, 11.595248524826715, 저체중
수수, 154, 92, 38.792376454714116, 과체중
철건, 165, 82, 30.119375573921026, 과체중
상민, 195, 80, 21.0387902695595, 정상 체중
경진, 163, 44, 16.560653393052053, 저체중
경수, 188, 88, 24.89814395654142, 정상 체중
철섭, 158, 89, 35.651337926614325, 과체중
섭은, 185, 76, 22.205989773557338, 정상 체중
섭은, 155, 78, 32.46618106139438, 과체중
철건, 171, 98, 33.51458568448412, 과체중
경민, 192, 76, 20.616319444444446, 정상 체중
채상, 183, 87, 25.978679566424795, 과체중
민예, 165, 40, 14.692378328741965, 저체중
섭민, 158, 71, 28.440954975164235, 과체중
민철, 198, 46, 11.73349658198143, 저체중
섭진, 191, 43, 11.786957594364189, 저체중
영욱, 175, 44, 14.36734693877551, 저체중
채채, 155, 70, 29.136316337148802, 과체중
민민, 168, 95, 33.659297052154194, 과체중
영상, 196, 43, 11.193252811328614, 저체중
예채, 195, 45, 11.834319526627219, 저체중
상민, 183, 80, 23.8884409806205, 정상 체중
경진, 183, 72, 21.49959688255845, 정상 체중
경경, 190, 79, 21.88365650969529, 정상 체중
철경, 183, 99, 29.561945713517872, 과체중
진철, 161, 61, 23.533042706685702, 정상 체중
영경, 159, 59, 23.33768442704007, 정상 체중
채섭, 183, 55, 16.423303174176596, 저체중
상영, 180, 77, 23.765432098765434, 정상 체중
경건, 192, 85, 23.057725694444446, 정상 체중
진채, 178, 50, 15.780835753061483, 저체중
상경, 170, 58, 20.069204152249135, 정상 체중
진영, 181, 44, 13.430603461432801, 저체중
수상, 190, 66, 18.282548476454295, 저체중
예민, 186, 90, 26.014568158168576, 과체중
영상, 165, 74, 27.180899908172638, 과체중
욱채, 189, 64, 17.91663167324543, 저체중
수건, 198, 83, 21.171309050096927, 정상 체중
수영, 154, 44, 18.55287569573284, 정상 체중
섭철, 192, 94, 25.499131944444446, 과체중
상은, 194, 75, 19.927728770326283, 정상 체중
진채, 158, 41, 16.423650056080756, 저체중
진욱, 173, 70, 23.38868655818771, 정상 체중
욱섭, 187, 45, 12.86854070748377, 저체중
채욱, 175, 67, 21.877551020408163, 정상 체중
채철, 180, 80, 24.691358024691358, 정상 체중
욱민, 166, 68, 24.677021338365513, 정상 체중
민욱, 189, 66, 18.47652641303435, 저체중
채민, 183, 97, 28.96473468900236, 과체중
상철, 176, 48, 15.495867768595042, 저체중
욱경, 174, 55, 18.166204254194742, 저체중
수경, 183, 60, 17.916330735465376, 저체중
건건, 198, 89, 22.701765126007547, 정상 체중
경섭, 191, 67, 18.36572462377676, 저체중
예채, 176, 81, 26.14927685950413, 과체중
민은, 184, 51, 15.063799621928167, 저체중
철수, 177, 43, 13.725302435443199, 저체중
욱상, 151, 99, 43.41914828297004, 과체중
채은, 177, 91, 29.04657027035654, 과체중
채경, 188, 47, 13.297872340425531, 저체중
경섭, 150, 67, 29.77777777777778, 과체중
은경, 158, 95, 38.054798910431025, 과체중
예철, 199, 81, 20.454028938663164, 정상 체중
섭진, 198, 53, 13.519028670543822, 저체중
은경, 152, 57, 24.671052631578945, 정상 체중
철민, 180, 88, 27.160493827160494, 과체중
경은, 166, 59, 21.41094498475831, 정상 체중
섭경, 191, 99, 27.137413996326853, 과체중
섭상, 194, 72, 19.130619619513233, 정상 체중
민건, 170, 54, 18.685121107266436, 정상 체중
예채, 153, 90, 38.446751249519416, 과체중
은채, 151, 65, 28.507521599929827, 과체중
예은, 185, 68, 19.868517165814467, 정상 체중
채영, 185, 93, 27.173119065010955, 과체중
수경, 154, 40, 16.866250632484398, 저체중
은철, 170, 73, 25.259515570934255, 과체중
진상, 182, 79, 23.849776597029347, 정상 체중
민건, 179, 51, 15.917106207671422, 저체중
민욱, 151, 81, 35.5247576860664, 과체중
예섭, 167, 75, 26.89232313815483, 과체중
채진, 173, 85, 28.40054796351365, 과체중
건상, 159, 75, 29.666548000474666, 과체중
진경, 199, 84, 21.21158556602106, 정상 체중
은철, 175, 76, 24.816326530612244, 정상 체중
영철, 158, 56, 22.432302515622496, 정상 체중
수은, 173, 78, 26.061679307694877, 과체중
경예, 158, 80, 32.04614645088928, 과체중
민채, 173, 42, 14.033211934912627, 저체중
채예, 186, 95, 27.459821944733495, 과체중
건경, 189, 55, 15.39710534419529, 저체중
철섭, 175, 49, 16.0, 저체중
섭예, 165, 49, 17.99816345270891, 저체중
민욱, 170, 71, 24.567474048442904, 정상 체중
은수, 167, 86, 30.83653053175087, 과체중
욱진, 184, 83, 24.515595463137995, 정상 체중
욱철, 170, 74, 25.60553633217993, 과체중
수상, 155, 88, 36.62851196670135, 과체중
건은, 193, 83, 22.28247738194314, 정상 체중
상철, 167, 55, 19.721036967980204, 정상 체중
상욱, 150, 46, 20.444444444444446, 정상 체중
영섭, 187, 70, 20.0177299894192, 정상 체중
수민, 166, 97, 35.20104514443315, 과체중
채건, 176, 73, 23.56663223140496, 정상 체중
예민, 186, 50, 14.452537865649207, 저체중
영상, 178, 87, 27.45865421032698, 과체중
상진, 182, 40, 12.075836251660428, 저체중
예욱, 177, 80, 25.535446391522235, 과체중
진은, 166, 75, 27.217302946726665, 과체중
은채, 152, 77, 33.3275623268698, 과체중
건철, 188, 40, 11.317338162064281, 저체중
영영, 164, 80, 29.7441998810232, 과체중
경진, 155, 71, 29.5525494276795, 과체중
수욱, 158, 82, 32.84730011216151, 과체중
철건, 194, 54, 14.347964714634925, 저체중
채영, 192, 47, 12.749565972222223, 저체중
수경, 179, 67, 20.910708155176177, 정상 체중
수상, 174, 81, 26.7538644470868, 과체중
철욱, 163, 60, 22.582709172343712, 정상 체중
민수, 181, 59, 18.009218277830346, 저체중
채철, 185, 82, 23.9590942293645, 정상 체중
상경, 185, 56, 16.362308254200148, 저체중
경수, 194, 58, 15.410776915718992, 저체중
섭섭, 180, 82, 25.308641975308642, 과체중
은섭, 191, 90, 24.67037636029714, 정상 체중
경예, 161, 69, 26.619343389529725, 과체중
경영, 170, 80, 27.681660899653977, 과체중
진철, 159, 94, 37.18207349392825, 과체중
진채, 158, 83, 33.247876942797625, 과체중
철은, 169, 41, 14.355239662476803, 저체중
민경, 196, 94, 24.46897126197418, 정상 체중
영은, 180, 97, 29.938271604938272, 과체중
건건, 172, 82, 27.717685235262305, 과체중
상욱, 183, 70, 20.902385858042937, 정상 체중
상채, 195, 76, 19.986850756081527, 정상 체중
섭민, 168, 73, 25.864512471655328, 과체중
욱수, 157, 54, 21.907582457706198, 정상 체중
건건, 176, 65, 20.983987603305785, 정상 체중
상섭, 188, 87, 24.615210502489816, 정상 체중
영예, 186, 79, 22.835009827725752, 정상 체중
건영, 179, 77, 24.031709372366656, 정상 체중
은채, 155, 82, 34.13111342351717, 과체중
예철, 171, 52, 17.783249546869122, 저체중
수채, 173, 72, 24.0569347455645, 정상 체중
진민, 157, 87, 35.295549515193315, 과체중
건수, 156, 44, 18.080210387902696, 저체중
욱은, 160, 98, 38.28125, 과체중
영상, 199, 50, 12.62594378929825, 저체중
섭철, 150, 92, 40.88888888888889, 과체중
채섭, 165, 94, 34.52708907254362, 과체중
건수, 167, 69, 24.74093728710244, 정상 체중
예민, 164, 69, 25.654372397382513, 과체중
경민, 156, 67, 27.531229454306377, 과체중
예예, 170, 76, 26.297577854671278, 과체중
욱진, 191, 40, 10.964611715687617, 저체중
경영, 163, 52, 19.57168128269788, 정상 체중
은섭, 179, 42, 13.108205112199993, 저체중
영채, 193, 55, 14.765497060323765, 저체중
건민, 153, 89, 38.01956512452475, 과체중
진은, 165, 90, 33.05785123966942, 과체중
욱은, 180, 47, 14.506172839506172, 저체중
예민, 193, 47, 12.617788397003945, 저체중
욱은, 151, 63, 27.630367089162753, 과체중
수철, 151, 47, 20.613131003026183, 정상 체중
영상, 197, 40, 10.306887577623746, 저체중
예은, 199, 55, 13.888538168228076, 저체중
섭채, 154, 58, 24.456063417102378, 정상 체중
철채, 176, 63, 20.338326446280995, 정상 체중
건진, 157, 51, 20.690494543389185, 정상 체중
철상, 187, 73, 20.87563270325145, 정상 체중
민민, 168, 87, 30.82482993197279, 과체중
진영, 166, 90, 32.660763536072004, 과체중
채경, 189, 52, 14.557263234511913, 저체중
수수, 151, 63, 27.630367089162753, 과체중
상섭, 191, 62, 16.995148159315807, 저체중
수민, 169, 57, 19.957284408809215, 정상 체중
진욱, 172, 75, 25.35154137371552, 과체중
민섭, 176, 87, 28.086260330578515, 과체중
수철, 178, 74, 23.355636914530994, 정상 체중
은채, 154, 71, 29.93759487265981, 과체중
섭욱, 195, 89, 23.405654174884944, 정상 체중
예경, 174, 58, 19.157088122605362, 정상 체중
철섭, 190, 57, 15.789473684210526, 저체중
철민, 165, 98, 35.99632690541782, 과체중
경수, 181, 59, 18.009218277830346, 저체중
철건, 170, 79, 27.335640138408305, 과체중
경상, 164, 43, 15.987507436049968, 저체중
수욱, 185, 78, 22.790357925493062, 정상 체중
철상, 192, 55, 14.91970486111111, 저체중
채영, 177, 63, 20.109164033323758, 정상 체중
수수, 167, 54, 19.362472659471475, 정상 체중
섭은, 186, 57, 16.475893166840095, 저체중
영채, 192, 95, 25.770399305555554, 과체중
수예, 169, 59, 20.657540002100767, 정상 체중
은진, 153, 57, 24.34960912469563, 정상 체중
철영, 199, 63, 15.908689174515796, 저체중
상영, 157, 57, 23.124670372023207, 정상 체중
욱민, 191, 43, 11.786957594364189, 저체중
상진, 179, 45, 14.044505477357136, 저체중
민건, 161, 74, 28.54828131630724, 과체중
예수, 167, 40, 14.342572340349243, 저체중
철진, 153, 84, 35.883634499551455, 과체중
민민, 176, 50, 16.141528925619834, 저체중
민욱, 161, 43, 16.58886617028664, 저체중
경민, 164, 97, 36.06484235574063, 과체중
은철, 167, 93, 33.34648069131199, 과체중
욱진, 171, 61, 20.861119660750315, 정상 체중
영건, 165, 53, 19.467401285583104, 정상 체중
철철, 196, 48, 12.494793835901708, 저체중
건예, 175, 55, 17.959183673469386, 저체중
섭진, 181, 56, 17.093495314550836, 저체중
상상, 172, 45, 15.210924824229314, 저체중
예예, 159, 64, 25.315454293738384, 과체중
수수, 161, 95, 36.64982060877281, 과체중
섭채, 181, 53, 16.17777235127133, 저체중
경섭, 175, 62, 20.24489795918367, 정상 체중
영욱, 190, 63, 17.451523545706372, 저체중
상욱, 151, 67, 29.384676110696898, 과체중
욱경, 161, 99, 38.19297095019483, 과체중
은예, 169, 45, 15.755750849059908, 저체중
섭철, 197, 51, 13.141281661470277, 저체중
예은, 156, 46, 18.902038132807363, 정상 체중
예건, 157, 62, 25.153150229218227, 과체중
진진, 161, 97, 37.42139577948382, 과체중
욱은, 180, 73, 22.530864197530864, 정상 체중
상욱, 169, 64, 22.408178985329645, 정상 체중
채민, 186, 79, 22.835009827725752, 정상 체중
섭수, 185, 52, 15.193571950328707, 저체중
예영, 172, 64, 21.63331530557058, 정상 체중
민예, 165, 98, 35.99632690541782, 과체중
채예, 166, 42, 15.241689650166933, 저체중
철영, 153, 80, 34.17488999957281, 과체중
진섭, 169, 94, 32.91201288470292, 과체중
영건, 169, 83, 29.060607121599386, 과체중
경은, 154, 53, 22.34778208804183, 정상 체중
수수, 185, 40, 11.68736303871439, 저체중
건수, 186, 67, 19.36640073996994, 정상 체중
영채, 196, 49, 12.755102040816325, 저체중
수영, 175, 48, 15.673469387755103, 저체중
민수, 188, 71, 20.0882752376641, 정상 체중
채은, 150, 49, 21.777777777777775, 정상 체중
욱민, 194, 68, 18.06780741842916, 저체중
진민, 151, 52, 22.806017279943863, 정상 체중
건민, 153, 96, 41.009867999487376, 과체중
상건, 174, 53, 17.50561500858766, 저체중
욱건, 192, 82, 22.24392361111111, 정상 체중
욱섭, 186, 79, 22.835009827725752, 정상 체중
욱은, 195, 61, 16.042077580539118, 저체중
경경, 167, 81, 29.043708989207214, 과체중
민수, 171, 91, 31.120686707020962, 과체중
영은, 160, 51, 19.921875, 정상 체중
섭욱, 198, 99, 25.252525252525256, 과체중
철건, 175, 89, 29.06122448979592, 과체중
수경, 174, 55, 18.166204254194742, 저체중
채채, 187, 63, 18.015956990477278, 저체중
철민, 152, 85, 36.79016620498615, 과체중
영진, 186, 97, 28.037923459359465, 과체중
건은, 185, 45, 13.14828341855369, 저체중
상진, 195, 87, 22.879684418145956, 정상 체중
욱영, 174, 91, 30.056810675122207, 과체중
영경, 196, 77, 20.043731778425656, 정상 체중
영진, 192, 41, 11.121961805555555, 저체중
진건, 183, 85, 25.381468541909282, 과체중
진채, 181, 70, 21.366869143188545, 정상 체중
경건, 177, 41, 13.086916275655144, 저체중
섭은, 199, 70, 17.67632130501755, 저체중
철진, 193, 99, 26.57789470858278, 과체중
섭상, 185, 65, 18.991964937910886, 정상 체중
수경, 181, 74, 22.587833094227893, 정상 체중
민수, 188, 76, 21.502942507922135, 정상 체중
섭상, 191, 80, 21.929223431375235, 정상 체중
상경, 188, 56, 15.844273426889997, 저체중
진진, 183, 99, 29.561945713517872, 과체중
민상, 169, 62, 21.707923392038094, 정상 체중
은철, 182, 40, 12.075836251660428, 저체중
건민, 179, 52, 16.22920632939047, 저체중
건영, 185, 85, 24.835646457268076, 정상 체중
상채, 180, 61, 18.82716049382716, 정상 체중
민경, 199, 44, 11.11083053458246, 저체중
민철, 157, 41, 16.633534828999146, 저체중
철예, 189, 78, 21.83589485176787, 정상 체중
진은, 183, 53, 15.826092149661083, 저체중
예진, 190, 52, 14.404432132963988, 저체중
채철, 178, 41, 12.940285317510414, 저체중
철수, 164, 63, 23.423557406305772, 정상 체중
채진, 161, 40, 15.431503414220131, 저체중
상예, 190, 96, 26.59279778393352, 과체중
건은, 188, 66, 18.673607967406067, 정상 체중
섭건, 180, 95, 29.32098765432099, 과체중
섭예, 195, 71, 18.671926364234057, 정상 체중
욱상, 198, 88, 22.44668911335578, 정상 체중
민수, 184, 51, 15.063799621928167, 저체중
철진, 150, 80, 35.55555555555556, 과체중
상진, 197, 97, 24.99420237573759, 정상 체중
섭채, 182, 94, 28.378215191402003, 과체중
민예, 171, 68, 23.255018638213468, 정상 체중
경욱, 156, 83, 34.10585141354372, 과체중
욱수, 189, 41, 11.477842165672854, 저체중
진예, 176, 80, 25.826446280991735, 과체중
은상, 196, 45, 11.713869221157852, 저체중
섭건, 186, 55, 15.89779165221413, 저체중
은철, 152, 94, 40.68559556786704, 과체중
상영, 190, 59, 16.343490304709142, 저체중
철경, 163, 81, 30.486657382664006, 과체중
건욱, 181, 90, 27.471688898385274, 과체중
수은, 193, 97, 26.040967542752828, 과체중
영민, 152, 49, 21.208448753462605, 정상 체중
건은, 195, 67, 17.61998685075608, 저체중
건상, 179, 94, 29.337411441590465, 과체중
섭건, 181, 51, 15.567290375751655, 저체중
은건, 188, 66, 18.673607967406067, 정상 체중
섭경, 184, 77, 22.743383742911153, 정상 체중
철욱, 196, 56, 14.577259475218659, 저체중
욱예, 186, 64, 18.499248468030984, 저체중
욱진, 194, 68, 18.06780741842916, 저체중
상채, 196, 43, 11.193252811328614, 저체중
경민, 197, 75, 19.325414208044524, 정상 체중
경예, 191, 43, 11.786957594364189, 저체중
민건, 198, 50, 12.753800632588511, 저체중
민철, 182, 70, 21.13271344040575, 정상 체중
철수, 165, 90, 33.05785123966942, 과체중
욱채, 188, 40, 11.317338162064281, 저체중
욱욱, 180, 72, 22.22222222222222, 정상 체중
욱영, 165, 64, 23.507805325987146, 정상 체중
경욱, 160, 98, 38.28125, 과체중
섭민, 157, 91, 36.91833340094933, 과체중
철상, 161, 57, 21.989892365263685, 정상 체중
예경, 160, 99, 38.671875, 과체중
은은, 172, 93, 31.435911303407245, 과체중
영채, 189, 94, 26.315052770079223, 과체중
민영, 184, 82, 24.22022684310019, 정상 체중
상경, 154, 54, 22.769438353853936, 정상 체중
경진, 169, 49, 17.15626203564301, 저체중
건건, 182, 53, 16.000483033450067, 저체중
철예, 153, 41, 17.514631124781065, 저체중
채은, 164, 46, 17.10291493158834, 저체중
상진, 179, 54, 16.853406572828565, 저체중
예수, 161, 97, 37.42139577948382, 과체중
은수, 161, 57, 21.989892365263685, 정상 체중
욱예, 178, 91, 28.7211210705719, 과체중
민철, 165, 68, 24.97704315886134, 정상 체중
섭민, 187, 68, 19.445794846864366, 정상 체중
철진, 177, 97, 30.961728749720702, 과체중
수진, 175, 45, 14.693877551020407, 저체중
상철, 196, 97, 25.249895876718032, 과체중
채욱, 196, 97, 25.249895876718032, 과체중
예영, 167, 46, 16.493958191401628, 저체중
욱민, 191, 51, 13.979879937501714, 저체중
상수, 175, 57, 18.612244897959183, 정상 체중
섭철, 187, 63, 18.015956990477278, 저체중
민상, 166, 99, 35.9268398896792, 과체중
채민, 182, 67, 20.227025721531216, 정상 체중
상은, 175, 57, 18.612244897959183, 정상 체중
민상, 168, 68, 24.09297052154195, 정상 체중
민경, 189, 56, 15.67705271408975, 저체중
진진, 167, 43, 15.418265265875435, 저체중
상예, 189, 91, 25.475210660395845, 과체중
섭건, 154, 65, 27.40765727778715, 과체중
수진, 165, 42, 15.426997245179065, 저체중
건욱, 196, 76, 19.783423573511037, 정상 체중
진욱, 152, 77, 33.3275623268698, 과체중
수건, 184, 84, 24.8109640831758, 정상 체중
상예, 187, 84, 24.021275987303042, 정상 체중
진경, 178, 88, 27.774270925388212, 과체중
민경, 189, 43, 12.037736905461774, 저체중
영진, 179, 83, 25.904310102680938, 과체중
민영, 198, 47, 11.9885725946332, 저체중
상민, 186, 93, 26.881720430107528, 과체중
예상, 199, 81, 20.454028938663164, 정상 체중
영경, 194, 64, 17.004995217345098, 저체중
진은, 188, 44, 12.44907197827071, 저체중
예수, 150, 96, 42.66666666666667, 과체중
철상, 170, 57, 19.723183391003463, 정상 체중
